snapshot_count,link_A_capacity,link_A_usage_current_value,link_A_usage_rate,link_B_capacity,link_B_usage_current_value,link_B_usage_rate,link_C_capacity,link_C_usage_current_value,link_C_usage_rate,link_D_capacity,link_D_usage_current_value,link_D_usage_rate,link_E_capacity,link_E_usage_current_value,link_E_usage_rate,link_F_capacity,link_F_usage_current_value,link_F_usage_rate
135,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
136,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
137,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
138,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
139,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
140,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
141,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
142,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
143,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
144,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
145,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
146,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
147,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
148,10000000.0,5756395500.0,575.63955,10000000.0,0.0,0.0,10000000.0,5756389365.0,575.6389365,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1523927.0,0.1523927
149,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
150,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
151,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
152,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
153,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
154,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
155,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
156,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
157,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
158,10000000.0,7283992130.0,728.399213,10000000.0,0.0,0.0,10000000.0,7283997199.0,728.3997199,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,1930526.0,0.1930526
159,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
160,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
161,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
162,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
163,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
164,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
165,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
166,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
167,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
168,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
169,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
170,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
171,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
172,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
173,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
174,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
175,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
176,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
177,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
178,10000000.0,18899500548.0,1889.9500548,10000000.0,0.0,0.0,10000000.0,18899493900.0,1889.94939,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,5003224.0,0.5003224
179,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
180,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
181,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
182,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
183,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
184,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
185,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
186,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
187,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
188,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
189,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
190,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
191,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
192,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
193,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
194,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
195,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
196,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
197,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
198,10000000.0,138289961.0,13.8289961,10000000.0,0.0,0.0,10000000.0,138290125.0,13.8290125,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,35516.0,0.0035516
199,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
200,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
201,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
202,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
203,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
204,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
205,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
206,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
207,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
208,10000000.0,26804685921.0,2680.4685921,10000000.0,0.0,0.0,10000000.0,26804665053.0,2680.4665053,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7103325.0,0.7103325
209,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
210,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
211,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
212,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
213,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
214,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
215,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
216,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
217,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
218,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
219,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
220,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
221,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
222,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
223,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
224,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
225,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
226,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
227,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
228,10000000.0,62047750.0,6.204775,10000000.0,0.0,0.0,10000000.0,62047796.0,6.2047796,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,17053.0,0.0017053
229,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
230,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
231,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
232,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
233,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
234,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
235,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
236,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
237,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
238,10000000.0,26859362313.0,2685.9362313,10000000.0,0.0,0.0,10000000.0,26859371796.0,2685.9371796,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7117806.0,0.7117806
239,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
240,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
241,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
242,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
243,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
244,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
245,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
246,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
247,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
248,10000000.0,13770847806.0,1377.0847806,10000000.0,0.0,0.0,10000000.0,13770846836.0,1377.0846836,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,3649717.0,0.3649717
249,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
250,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
251,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
252,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
253,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
254,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
255,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
256,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
257,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
258,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
259,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
260,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
261,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
262,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
263,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
264,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
265,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
266,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
267,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
268,10000000.0,4310526904.0,431.0526904,10000000.0,0.0,0.0,10000000.0,4310524168.0,431.0524168,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,1142553.0,0.1142553
269,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
270,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
271,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
272,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
273,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
274,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
275,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
276,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
277,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06,10000000.0,34.0,3.4e-06,10000000.0,0.0,0.0,10000000.0,34.0,3.4e-06
